video_id,title,channel_id,channel_title,views,likes,comments,age_days,views_per_day,likes_per_day,comments_per_day,views_vs_channel_avg,likes_vs_channel_avg,comments_vs_channel_avg,engagement_rate,thumbnail_effectiveness
JkRXhe3KaPE,Smartphone Awards 2023!,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,6317828,223807,12628,625,10108.5248,358.0912,20.2048,0.6922148571147605,0.7862872889090712,0.9733261046282133,0.03742346262038156,0.8057240990794078
DHvkyrey3JE,2021 Tesla Model S Refresh Reaction!,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,6308307,222370,12585,1679,3757.181060154854,132.44192972007147,7.495533055390113,0.2572854696571924,0.2908125244560065,0.3610824156098981,0.037245333811433086,0.2988334667740232
v94jRN2FhGo,iPhone 14 Review: Repackaging 101!,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,6307990,164309,9210,1084,5819.178966789668,151.57656826568265,8.49630996309963,0.3984876346172223,0.3328278631917354,0.4092928551679622,0.02750781152157819,0.3914298686554494
T-UhbAcZd3I,iPad Mini 2021 Review: Pocketable Power!,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,6309126,170519,8803,1443,4372.2286902286905,118.16978516978517,6.1004851004851,0.29940290180419893,0.2594741228271394,0.2938787515440696,0.028422637303487045,0.29445739159994594
bInJjmH31Hk,Sony WH-1000XM4 Review: The Final Form!,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,6303185,199213,10153,1848,3410.814393939394,107.79924242424242,5.494047619047619,0.23356686015606612,0.23670275637102864,0.26466483051995215,0.03321590592692424,0.2487231958896499
BuaKzm7Kq9Q,Blue Bubbles vs Green Bubbles: Explained!,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,6258695,244985,23491,1319,4745.030326004549,185.73540561031083,17.809704321455648,0.3249317337699409,0.4078329446011462,0.8579471279984303,0.04289648241366611,0.4759833524649996
vXIAB_1FEC0,Galaxy S22 Ultra Review: Separating from the Pack!,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,6234867,161868,6979,1289,4836.979829325058,125.57641582622188,5.4142746314972845,0.33122828183823855,0.2757374086571191,0.2608219253079767,0.027081090903783512,0.3086376095856512
qrzCLgDplTw,iPhone 12 Pro Max Review: The Biggest Ever!,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,6222435,178910,12382,1760,3535.474431818182,101.6534090909091,7.035227272727273,0.2421033708750373,0.22320789631930535,0.3389080988942135,0.030742305865790482,0.26365942296485484
EAx_RtMKPm8,The Honey Scam: Explained,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,6225666,232954,15447,247,25205.125506072876,943.1336032388664,62.53846153846154,1.7260048024758117,2.070908092602476,3.012666156491137,0.03989950633394082,2.170070671737208
PCp1BmME6QA,How Does Sony Keep Doing This?,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,6216537,166635,10687,824,7544.341019417476,202.22694174757282,12.969660194174757,0.516623844142035,0.44404462821502366,0.6247876165637727,0.02852424106862068,0.5312151147087717
YmwskGLycHo,iPhone 15 Pro: 3 Months Later!,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,6217549,183284,8700,616,10093.423701298701,297.538961038961,14.123376623376624,0.691180759154216,0.6533282667101186,0.6803656137664486,0.030877762282211205,0.6985866679419258
b7RhbRujjUA,"HomePod Mini Review: Big Sound, Tiny Box!",UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,6103935,164008,7659,1757,3474.0665907797384,93.34547524188959,4.359134889015367,0.23789826471452688,0.20496555251811321,0.20999266417258605,0.028123988869475182,0.22869315596692985
qkYoBNdcXBU,WWDC 2024 Recap: Is Apple Intelligence Legit?,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,6071415,221704,12147,450,13492.033333333333,492.67555555555555,26.993333333333332,0.9239118576452342,1.0818040959664694,1.3003502130317668,0.0385167213903184,1.0868775374859887
FXrcFeuYtq8,iOS 26 Hands-On: Liquid Glass!,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,6023502,151411,8239,42,143416.7142857143,3605.0238095238096,196.16666666666666,9.820936521534197,7.915816969652222,9.449939495791488,0.026504515147500574,9.418385511354815
koPg_DZUfOc,2020 MacBook Air Impressions: A Clean Refresh!,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,5979614,175520,6304,1994,2998.803410230692,88.02407221664996,3.1614844533600803,0.20535303767846474,0.19328095496891848,0.15229823348073843,0.030407313916918383,0.1969319116067552
SAb4zRyxrD4,Samsung Galaxy S25/Ultra Impressions: What Happened?,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,5941262,159300,14534,225,26405.608888888888,708.0,64.59555555555555,1.8082118949790253,1.5546078779585266,3.111762574496369,0.029258766908444703,2.051148890983367
4yjRIcRc9qY,Lucid Air: How to One-up Tesla!,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,5917167,157224,7632,1028,5755.999027237354,152.94163424124514,7.424124513618677,0.3941611781168906,0.3358252393492814,0.3576424509579554,0.0278606299264496,0.37964716002073196
8mAITcNt710,Harvard CS50 – Full Computer Science University Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,12543452,475747,7910,1051,11934.778306374881,452.6612749762131,7.526165556612749,9.6170380676336,14.628241518543135,7.526165556612749,0.03855852439982231,11.114886589100848
8ext9G7xspg,12 Beginner Python Projects - Coding Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,4764570,122536,2362,1730,2754.0867052023123,70.83005780346821,1.3653179190751445,2.219241615183319,2.288950368851302,1.3653179190751445,0.02621390807565006,2.123615763963688
fis26HvvDII,Android Development for Beginners - Full Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,4698519,88755,2551,1927,2438.2558380902956,46.05864037363778,1.32381940840685,1.9647452689606493,1.488435067560618,1.32381940840685,0.01943293195153622,1.726579952697382
LHBE6Q9XlzI,"Python for Data Science - Course for Beginners (Learn Python, Pandas, NumPy, Matplotlib)",UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,4479394,96894,1664,1920,2333.0177083333333,50.465625,0.8666666666666667,1.879944439480752,1.6308515698035386,0.8666666666666667,0.022002529806487217,1.6378214207123707
bMknfKXIFA8,React Course - Beginner's Tutorial for React JavaScript Library [2022],UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,4201475,74181,2665,1333,3151.894223555889,55.6496624156039,1.9992498124531133,2.5397947037609017,1.7983793782307185,1.9992498124531133,0.018290243307409897,2.249669051398091
Oe421EPjeBE,Node.js and Express.js - Full Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,4014945,68865,2458,1617,2482.9591836734694,42.58812615955473,1.5200989486703773,2.0007672012653597,1.3762816254093946,1.5200989486703773,0.017764377843283035,1.7477944287198701
r-uOLxNrNk8,"Data Analysis with Python - Full Course for Beginners (Numpy, Pandas, Matplotlib, Seaborn)",UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,3869853,77751,1051,1968,1966.3887195121952,39.50762195121951,0.5340447154471545,1.5845149935640592,1.2767317808577836,0.5340447154471545,0.020363047381903136,1.308193151567654
WXsD0ZgxjRw,APIs for Beginners - How to use an API (Full Course / Tutorial),UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,3699129,50189,999,941,3931.0616365568544,53.33581296493092,1.0616365568544102,3.1676473944042955,1.7236048161616055,1.0616365568544102,0.013837852099778083,2.3452426219843656
M576WGiDBdQ,"Solidity, Blockchain, and Smart Contract Course – Beginner to Expert Python Tutorial",UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,3634803,91896,5245,1456,2496.430631868132,63.11538461538461,3.6023351648351647,2.011622487118891,2.0396423125395575,3.6023351648351647,0.026725244806940017,2.4006591618697817
B31LgI4Y4DQ,Data Structures - Full Course Using C and C++,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,3499408,86783,1137,1681,2081.741820345033,51.62581796549673,0.6763831052944675,1.677466461404599,1.668344467574157,0.6763831052944675,0.025124249587358777,1.5115592294899414
VtLXKU1PpRU,AutoCAD for Beginners - Full University Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,3442295,72213,939,1319,2609.776345716452,54.74829416224412,0.7119029567854435,2.102956403585538,1.7692506825896188,0.7119029567854435,0.021250938690611933,1.7612840892804293
zJSY8tbf_ys,"Frontend Web Development Bootcamp Course (JavaScript, HTML, CSS)",UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,3393039,97123,1995,1107,3065.0758807588077,87.7353206865402,1.8021680216802167,2.469836528902939,2.835262328938975,1.8021680216802167,0.029212160543984317,2.5173814838855546
c9Wg6Cb_YlU,"UI / UX Design Tutorial – Wireframe, Mockup & Design in Figma",UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,3051879,85379,1260,1667,1830.76124775045,51.21715656868626,0.7558488302339532,1.4752264483170223,1.655138129982847,0.7558488302339532,0.02838874018268745,1.424652044489449
VywxIQ2ZXw4,Postman Beginner's Course - API Testing,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,2821493,44206,1297,1648,1712.070995145631,26.824029126213592,0.7870145631067961,1.3795859053378625,0.8668476811481336,0.7870145631067961,0.0161272772960982,1.1251071001565818
gB1F9G0JXOo,Learn Unity - Beginner's Game Development Tutorial,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,2770343,73680,2938,1603,1728.223955084217,45.9638178415471,1.832813474734872,1.392601951941038,1.485370774285486,1.832813474734872,0.027656503183901778,1.5501940441664128
V_xro1bcAuA,PyTorch for Deep Learning & Machine Learning – Full Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,2748883,56650,1695,1064,2583.5366541353383,53.24248120300752,1.593045112781955,2.081812473942225,1.720588698746131,1.593045112781955,0.021224984839296544,1.9155034006372715
ROjZy1WbCIA,Linux Operating System - Crash Course for Beginners,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,2673960,40244,1031,1289,2074.4453064391,31.221101629169898,0.799844840961986,1.671586934345693,1.008943862340505,0.799844840961986,0.015435907792188364,1.3184882805305926
sWbUDq4S6Y8,Introduction to Linux – Full Course for Beginners,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,2618961,57880,799,924,2834.3733766233768,62.64069264069264,0.8647186147186147,2.283936572689781,2.0243021249940836,0.8647186147186147,0.02240545010024968,1.965270462271989
Ej_02ICOIgs,Object Oriented Programming with Python - Full Course for Beginners,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,2226715,48140,1289,1422,1565.9036568213783,33.85372714486638,0.9064697609001406,1.2618043411710465,1.0940200197244363,0.9064697609001406,0.022198170848087877,1.165716969970908
3qBXWUpoPHo,Angular for Beginners Course [Full Front End Tutorial with TypeScript],UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,1783845,24660,1045,1093,1632.0631290027447,22.561756633119852,0.9560841720036597,1.315115608977579,0.7291077089137192,0.9560841720036597,0.01440988426685054,1.0828896031897277
PSNXoAs2FtQ,"Data Analyst Bootcamp for Beginners (SQL, Tableau, Power BI, Python, Excel, Pandas, Projects, more)",UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,1722982,51800,1043,604,2852.619205298013,85.76158940397352,1.7268211920529801,2.2986390518171707,2.7714790554623416,1.7268211920529801,0.03066950206096175,2.3974686525291813
_C8kWso4ne4,PySpark Tutorial,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,1544073,23375,595,1513,1020.5373430270985,15.44943820224719,0.39325842696629215,0.8223484530157448,0.4992654018397194,0.39325842696629215,0.01552387743325607,0.6495346903444802
-qfEOE4vtxE,Bootstrap CSS Framework - Full Course for Beginners,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,1495802,27000,548,1367,1094.222384784199,19.751280175566936,0.40087783467446964,0.8817238208191581,0.6382841048724325,0.40087783467446964,0.0184168760303837,0.7256451512031198
DPqiIzK97K0,Arduino Course for Everybody,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,1358786,52871,693,666,2040.2192192192192,79.38588588588588,1.0405405405405406,1.64400757130684,2.5654412606054433,1.0405405405405406,0.039420482695582675,1.8706910598717705
S8lMTwSRoRg,Godot Game Development – Crash Course for Beginners,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,1268331,27644,1672,870,1457.8517241379311,31.77471264367816,1.92183908045977,1.174736150776337,1.0268344045079967,1.92183908045977,0.023113840156867568,1.3093669867908952
UU1WVnMk4E8,Create a Large Language Model from Scratch with Python – Tutorial,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,1238079,31628,915,741,1670.8218623481782,42.68286099865047,1.2348178137651822,1.3463473758749327,1.3793430847900001,1.2348178137651822,0.0262850755081057,1.3690028943803099
5abffC-K40c,Microsoft Azure Fundamentals Certification Course (AZ-900) UPDATED – Pass the exam in 8 hours!,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,1222075,16985,694,630,1939.8015873015872,26.96031746031746,1.1015873015873017,1.5630910964446592,0.8712519869229892,1.1015873015873017,0.014466378904731706,1.2815130929181564
7f50sQYjNRA,MATLAB Crash Course for Beginners,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,1178611,27626,494,1009,1168.0981169474728,27.379583746283448,0.489593657086224,0.9412528468513398,0.8848010330436571,0.489593657086224,0.02385859286906367,0.8538831844183425
9Y3yaoi9rUQ,Algorithmic Trading – Machine Learning & Quant Strategies Course with Python,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,1127555,18906,400,679,1660.6111929307806,27.843888070692195,0.5891016200294551,1.3381196238411404,0.8998055323702497,0.5891016200294551,0.017122002917817757,1.0749167015060554
9He4UBLyk8Y,Front End Developer Roadmap,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,1080417,28387,705,686,1574.9518950437318,41.380466472303205,1.0276967930029155,1.2690954067606697,1.337254788889633,1.0276967930029155,0.026926640362008373,1.2746865544703854
sVcwVQRHIc8,Learn RAG From Scratch – Python AI Tutorial from a LangChain Engineer,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,1027976,18854,246,505,2035.5960396039604,37.334653465346534,0.4871287128712871,1.6402822156100607,1.2065099404204647,0.4871287128712871,0.018580200315960683,1.3032935673016228
kTp5xUtcalw,Docker Containers and Kubernetes Fundamentals – Full Hands-On Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,1021003,19847,277,1058,965.0311909262759,18.758979206049148,0.2618147448015123,0.777621624914016,0.6062168195895165,0.2618147448015123,0.019710030234974824,0.6353189210234961
F2FmTdLtb_4,System Design Concepts Course and Interview Prep,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,974364,27055,365,406,2399.911330049261,66.63793103448276,0.8990147783251231,1.9338472845952133,2.1534772319979423,0.8990147783251231,0.028141433796815152,1.843220879288792
YrtFtdTTfv0,Learn C# Programming – Full Course with Mini-Projects,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,884960,17958,892,549,1611.9489981785064,32.7103825136612,1.6247723132969034,1.2989076529629509,1.0570715942045419,1.6247723132969034,0.021300397758090762,1.3190398651643005
31KTdfRH6nY,Building web applications in Java with Spring Boot 3 – Tutorial,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,884613,10123,309,535,1653.4822429906542,18.921495327102804,0.577570093457944,1.3323751197375469,0.61146870483098,0.577570093457944,0.011792727441265277,0.976523848798506
RZ4p-saaQkc,Vim Tutorial for Beginners,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,869064,20528,544,1275,681.6188235294118,16.100392156862746,0.4266666666666667,0.5492480886717929,0.5203016870091709,0.4266666666666667,0.024246775841595094,0.5285603811333298
tN6oJu2DqCM,Back End Developer Roadmap,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,860674,23721,613,542,1587.9594095940959,43.76568265682657,1.1309963099630995,1.2795768551281965,1.4143356445978648,1.1309963099630995,0.02827319054601394,1.3267689522461374
dIUTsFT2MeQ,Natural Language Processing with spaCy & Python - Course for Beginners,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,834864,11901,379,1438,580.5730180806676,8.276077885952713,0.2635605006954103,0.46782543190939524,0.2674504598352311,0.2635605006954103,0.014708982540868932,0.37225609070333127
a_iQb1lnAEQ,Learn HTML & CSS – Full Course for Beginners,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,816538,22557,465,1086,751.8766114180479,20.7707182320442,0.4281767955801105,0.6058617771147391,0.6712283546409316,0.4281767955801105,0.02819464617690787,0.6065677557240139
hDKCxebp88A,Machine Learning with Python and Scikit-Learn – Full Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,772128,18655,638,652,1184.2453987730062,28.61196319018405,0.9785276073619632,0.9542643180340108,0.9246267153903814,0.9785276073619632,0.02498678975506652,0.9739687847700007
0n809nd4Zu4,Build a Chrome Extension – Course for Beginners,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,718569,13900,422,1196,600.8102006688963,11.622073578595318,0.3528428093645485,0.48413254297057784,0.3755799505113511,0.3528428093645485,0.019931280085837267,0.4337857676963353
krfUjg0S2uI,"Build a Simple Website with HTML, CSS, JavaScript – Course for Beginners",UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,702933,17942,373,862,815.4675174013921,20.814385150812065,0.43271461716937354,0.6571032956329734,0.6726394986230195,0.43271461716937354,0.026055114783343505,0.6329594673404682
sD468LfeVdc,Data Science Job Interview – Full Mock Interview,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,647023,15352,365,906,714.1534216335541,16.944812362030905,0.40286975717439294,0.5754644506728843,0.5475900445232672,0.40286975717439294,0.024291253943059213,0.5455203036455121
zA8guDqfv40,AWS Cloud Complete Bootcamp Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,637639,26772,1152,647,985.531684698609,41.37867078825348,1.7805255023183926,0.7941409119885403,1.3371967594061702,1.7805255023183926,0.04379280439245404,1.20488613293261
jZx8PMQjobk,Azure Developer Associate (AZ-204) — Full Course Pass the Exam!,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,637790,8606,301,1109,575.1036970243463,7.7601442741208295,0.27141568981064024,0.4634182558854672,0.25077750392176645,0.27141568981064024,0.01396541181266561,0.3662701801846763
0B5eIE_1vpU,Scikit-learn Crash Course - Machine Learning Library for Python,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,577021,12823,291,1611,358.1756672873991,7.959652389819988,0.18063314711359404,0.2886177638811338,0.25722482571113336,0.18063314711359404,0.02272707579100241,0.2634575210515467
916GWv2Qs08,HTML Tutorial - Website Crash Course for Beginners,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,565969,11956,351,1491,379.59020791415156,8.018779342723004,0.23541247484909456,0.3058735894290923,0.25913557751415933,0.23541247484909456,0.021745007235378616,0.28379985534241153
BAregq0sdyY,Deep Learning Interview Prep Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,554296,4011,103,583,950.7650085763294,6.8799313893653515,0.17667238421955403,0.7661259426971159,0.22233246703052076,0.17667238421955403,0.007422027220113441,0.48869759283760017
VgzHT9quo5c,Understanding AI from Scratch – Neural Networks Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,548628,7033,140,520,1055.053846153846,13.525,0.2692307692307692,0.850161833039253,0.43707508787601185,0.2692307692307692,0.013074432949102124,0.6180256492766386
-8LTPIJBGwQ,HTML & CSS Project Tutorial - Build a Recipes Website,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,543314,12088,168,1437,378.08907446068196,8.41196938065414,0.11691022964509394,0.3046639768836373,0.2718419413131038,0.11691022964509394,0.022557857886967757,0.2630700005448092
F0GQ0l2NfHA,Generative AI for Developers – Comprehensive Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,538770,14520,531,308,1749.2532467532467,47.142857142857146,1.724025974025974,1.4095473440819546,1.5234727118994869,1.724025974025974,0.027935853889414778,1.548709415610891
PaPN51Mm5qQ,Learn C Programming and OOP with Dr. Chuck [feat. classic book by Kernighan and Ritchie],UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,518640,16379,505,463,1120.1727861771058,35.37580993520518,1.0907127429805616,0.9026346405813193,1.1432077808587724,1.0907127429805616,0.03255437297547432,1.0453809731542179
n1mdAPFq2Os,React / GraphQL Course - Build a social media app (MERNG Stack),UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,492435,13508,815,1786,275.71948488241884,7.563269876819708,0.4563269876819709,0.22217461556753104,0.24441529360746522,0.4563269876819709,0.029086072273498024,0.2836956630824638
T0u5nwSA0w0,Neetcode 150 Course - All Coding Interview Questions Solved,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,436293,15762,412,227,1921.9955947136564,69.43612334801762,1.8149779735682818,1.548743037004069,2.243903860562247,1.8149779735682818,0.037071417602391056,1.8776574917279658
hHjmr_YOqnU,Azure AI Fundamentals Certification 2024 (AI-900) - Full Course to PASS the Exam,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,414888,6874,356,561,739.5508021390374,12.253119429590019,0.6345811051693404,0.5959296464954951,0.3959728836556987,0.6345811051693404,0.017426389772661536,0.5531471654059888
5rNk7m_zlAg,Spring Boot & Spring Data JPA – Complete Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,372934,8010,514,576,647.4548611111111,13.90625,0.8923611111111112,0.5217187857653027,0.44939559636050197,0.8923611111111112,0.022856591246708535,0.5872734125974574
OwZHNH8EfSU,Azure AI Fundamentals Certification (AI-900) - Full Course to PASS the Exam,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,369792,6492,318,1540,240.12467532467534,4.2155844155844155,0.2064935064935065,0.19349233679037592,0.13623119622109459,0.2064935064935065,0.018415758047767395,0.18220906970468553
47NRaBVxgVM,"Internet History, Technology, and Security - Full Course from Dr. Chuck",UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,354945,11569,300,1354,262.1454948301329,8.544313146233383,0.22156573116691286,0.2112367015391837,0.2761187740650735,0.22156573116691286,0.03343898350448661,0.24055062541695424
MsocPEZBd-M,Rust Programming Course for Beginners - Tutorial,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,345982,6514,225,1374,251.80640465793303,4.740902474526929,0.16375545851528384,0.20290546812887122,0.15320742075160512,0.16375545851528384,0.019477891913452144,0.18367530688016648
iRaai1IBlB0,Learn Terraform (and AWS) by Building a Dev Environment – Full Course for Beginners,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,317282,6210,211,1242,255.46054750402575,5.0,0.16988727858293076,0.2058499745079025,0.16158043914085465,0.16988727858293076,0.02023751741353118,0.18912813637160472
0oyDqO8PjIg,"AI Foundations Course – Python, Machine Learning, Deep Learning, Data Science",UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,311098,10930,221,303,1026.7260726072607,36.07260726072607,0.7293729372937293,0.8273353280489341,1.1657255444287402,0.7293729372937293,0.035844010569016836,0.9418514368083337
cHYq1MRoyI0,Pytest Tutorial – How to Test Python Code,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,304572,5679,140,682,446.5865102639296,8.326979472140762,0.20527859237536658,0.3598591745441802,0.26909539996507725,0.20527859237536658,0.01910549886397962,0.3074783208020957
AplluksKvzI,CNCF Kubernetes and Cloud Native Associate Certification Course (KCNA) - Pass the Exam!,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,300477,5932,197,1274,235.85321821036106,4.656200941915228,0.1546310832025118,0.1900503988994406,0.15047019858454472,0.1546310832025118,0.020397567867091324,0.17458234604952352
JEBDfGqrAUA,Vector Search RAG Tutorial – Combine Your Data with LLMs with Advanced Search,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,300797,6272,146,633,475.1927330173776,9.908372827804108,0.23064770932069512,0.3829100537585992,0.3201998465375799,0.23064770932069512,0.02133664896923839,0.34076337876617213
SPcwo0Gq9T8,HashiCorp Terraform Associate Certification Course (003) - Pass the Exam!,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,294896,4781,240,749,393.7196261682243,6.383177570093458,0.3204272363150868,0.31725906720963504,0.20627932697795087,0.3204272363150868,0.017026341489881178,0.2894444549594171
u8vMu7viCm8,Testing JavaScript with Cypress – Full Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,282503,5185,204,759,372.2042160737813,6.8313570487483535,0.26877470355731226,0.29992196109778674,0.22076273437294636,0.26877470355731226,0.019075903618722634,0.2750941814448528
jGg_1h0qzaM,LangGraph Complete Course for Beginners – Complex AI Agents with Python,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,273687,6308,217,107,2557.822429906542,58.953271028037385,2.02803738317757,2.0610919656143984,1.9051390843000209,2.02803738317757,0.023841103157987042,2.055560852741726
nDGA3km5He4,React Router 6 – Full Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,272470,6375,330,864,315.3587962962963,7.378472222222222,0.3819444444444444,0.25411595180822355,0.23844335637105288,0.3819444444444444,0.024608213748302566,0.2817466351636972
6ERdu4k62wI,Use PHP to Create an MVC Framework - Full Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,270598,6746,351,1778,152.1923509561305,3.7941507311586053,0.19741282339707536,0.12263651616938427,0.12261210826144044,0.19741282339707536,0.02622709702215094,0.1411928960989252
ScKCy2udln8,Prompt Engineering for Web Devs - ChatGPT and Bard Tutorial,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,254491,3811,144,695,366.1741007194245,5.483453237410072,0.20719424460431654,0.29506289732413493,0.1772037564218121,0.20719424460431654,0.01554082462641115,0.2458943465143192
sFnAHC9lLaw,Learn NestJS – Complete Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,249381,5018,229,527,473.2087286527514,9.521821631878558,0.43453510436432635,0.38131134408748873,0.3077080241399653,0.43453510436432635,0.021040095275903135,0.37765730750612037
5kJv254sebQ,Easily Automate Business Tasks – No-Code Automation Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,247439,5171,93,525,471.312380952381,9.84952380952381,0.17714285714285713,0.37978326811022567,0.31829807649423214,0.17714285714285713,0.021273930140357826,0.3276345100555694
blKkRoZPxLc,Android & Kotlin Development Masterclass – Full Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,242904,7555,613,115,2112.208695652174,65.69565217391305,5.3304347826086955,1.7020166534659058,2.1230264655811424,5.3304347826086955,0.03362645324902019,2.6398852929027052
sfmL6bGbiN8,Build a Shopping Cart with React and TypeScript - Tutorial,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,228614,5462,205,1687,135.5151155898044,3.237700059276823,0.12151748666271488,0.10919800870291758,0.10462979947686403,0.12151748666271488,0.024788508140358857,0.11302540182316644
T-H4nJQyMig,AWS Cloud Development Kit (CDK) Crash Course,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,211060,3341,86,1323,159.53136810279668,2.5253212396069538,0.06500377928949358,0.1285502923172667,0.0816085029734838,0.06500377928949358,0.016237088979437125,0.10341071396286364
